meal_type,ingredients_text,g_protein,g_carb,g_vegetable,g_fat
lunch,"MEALTYPE_lunch | protein: fish, salmon, chum, raw (alaska native) | carb: pasta, gluten-free, corn, cooked | vegetable: cucumber lemonade, cucumber; tomatoes, grape, raw | fat: organic shortening",194.05411848555426,180.81495451965662,104.58518989746469,12.152412018258973
lunch,"MEALTYPE_lunch | protein: beef, new zealand, imported, hind shin, separable lean only, raw | carb: rice, brown and wild, cooked, fat added | vegetable: (pickled cucumber) pickled cucumber, (pickled cucumber); rainbow kale organic a blend of green, red & lacinato kale, rainbow kale",130.19266246999183,199.3761752070632,216.07749255339806,11.568066580055948
dinner,"MEALTYPE_dinner | protein: fish, salmon, steamed | carb: sweet potato, canned, fat added | vegetable: peas and carrots, cooked, ns as to form | fat: avocado oil",233.2867214184182,197.80429401582197,92.98169593643638,12.408267887808247
snacks,"MEALTYPE_snacks | fat: margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy",42.22119007039858,51.42669815156258,67.8974874769237,5.32274667991064
lunch,"MEALTYPE_lunch | protein: pastrami, turkey | carb: pasta with cream sauce and poultry, ready-to-heat | vegetable: carrots, fresh, cooked, fat added, ns as to fat type; seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",155.01134209599238,213.3761652341387,219.3451053161673,6.455517710078569
dinner,"MEALTYPE_dinner | protein: beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked | carb: potato, baked, peel not eaten, with meat | vegetable: carrots, canned, reduced sodium, cooked, no added fat; soda, cucumber, cucumber",191.727979211969,146.39650202553543,242.91168020462305,8.28976217117259
lunch,"MEALTYPE_lunch | protein: chicken breast, stewed, skin eaten | carb: pasta, whole grain, cooked | vegetable: brine cucumbers; pickles, cucumber, sour, low sodium",175.38891331871173,198.40011970277828,120.7824395262786,13.50777278838849
snacks,"MEALTYPE_snacks | protein: fish, tuna salad | carb: sweet potato, canned, no added fat | vegetable: cucumber melon seltzer, cucumber melon | fat: shortening, multipurpose, soybean (hydrogenated) and palm (hydrogenated)",36.839990261709524,111.89686323367626,41.83795389728,5.388271324172806
dinner,"MEALTYPE_dinner | protein: fish, salmon, chum, canned, drained solids with bone | carb: sweet potato, canned, ns as to fat | vegetable: mushrooms, shiitake, cooked, without salt",152.98265200842883,218.2818101140569,254.52534153257176,11.673528980360953
breakfast,"MEALTYPE_breakfast | protein: pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw | carb: rice noodles, cooked | vegetable: peppers, jalapenos | fat: oil, vegetable, natreon canola, high stability, non trans, high oleic (70%)",70.79235333731476,157.97717009693417,67.5724935407694,9.780804075820898
lunch,"MEALTYPE_lunch | protein: beef, ground, unspecified fat content, cooked | carb: pasta with cream sauce and added vegetables, from home recipe | vegetable: peas and carrots, canned, cooked, fat added | fat: shortening, ns as to vegetable or animal",136.52151053701954,134.49844616603258,193.45604229309413,15.96602831924362
breakfast,"MEALTYPE_breakfast | protein: pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw | carb: pasta, cooked, enriched, without added salt",96.7069496697323,135.41288283982635,29.376387462140965,0.0
desserts,"MEALTYPE_desserts | carb: pasta, cooked, enriched, with added salt; pasta, whole grain, with cream sauce and poultry, ready-to-heat | fat: oil, corn, peanut, and olive",0.0,198.40008752565296,22.640927460038412,18.4993987705542
desserts,"MEALTYPE_desserts | protein: pork, fresh, loin, blade (roasts), bone-in, separable lean only, cooked, roasted | carb: pasta with cream sauce, poultry, and added vegetables, home recipe | fat: walnut oil",8.89764877146348,159.2620432200946,35.592596466769855,21.422127745398036
snacks,"MEALTYPE_snacks | protein: fish, salmon, chum, dried (alaska native) | carb: sweet potato, canned, ns as to fat | vegetable: baby kale",36.99409954737702,34.17091499310605,74.7352301812535,6.802845726490284
snacks,"MEALTYPE_snacks | protein: fish, salmon, coho, farmed, raw | carb: yellow rice, cooked, fat added | vegetable: peppers, red, cooked | fat: beef shortening, beef",43.72691282057641,21.575071456567322,69.19931827521195,6.996586856577368
desserts,"MEALTYPE_desserts | carb: couscous, cooked | fat: oil, canola",0.0,163.70246274819306,24.41996567135712,20.32112156843872
breakfast,"MEALTYPE_breakfast | protein: beef, new zealand, imported, flank, separable lean only, raw | carb: potato, baked, peel eaten | vegetable: cucumber salad",154.388414017233,61.15389810336124,38.415057115273555,0.0
desserts,"MEALTYPE_desserts | carb: pasta, fresh-refrigerated, plain, cooked; potato, baked, peel not eaten, with sour cream | fat: clear liquid canola shortening",0.0,125.57121379493098,32.9364427233193,8.55297518750214
breakfast,"MEALTYPE_breakfast | protein: turkey, retail parts, breast, meat and skin, with added solution, raw | carb: potato, baked, peel not eaten, with sour cream | vegetable: celery, cooked, as ingredient | fat: premium lard",116.58327734677246,87.73276080974351,30.261367055466415,2.517479304070724
lunch,"MEALTYPE_lunch | protein: pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised | carb: sweet potato, cooked, baked in skin, flesh, without salt | vegetable: soup, cream of asparagus, canned, condensed",150.7068217649553,157.9800119878085,155.5348773576511,12.316538393162498
snacks,"MEALTYPE_snacks | protein: beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked | carb: potato, baked, nfs | fat: shortening, ns as to vegetable or animal",39.76926163598611,84.30521665751584,63.68770888928479,11.800177693516181
lunch,"MEALTYPE_lunch | protein: salmon, sockeye, canned, drained solids, without skin and bones | carb: rice, wild, 100%, cooked, no added fat | vegetable: mushrooms, portabella, raw | fat: margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy",110.45650735536908,153.18574280341278,128.86199114347744,15.285902129832236
breakfast,"MEALTYPE_breakfast | protein: turkey, retail parts, breast, meat and skin, raw | carb: pasta with cream sauce, seafood, and added vegetables, home recipe | vegetable: cucumber limeade, cucumber | fat: peanut oil",96.0291813935246,161.94171388229165,12.034702550082521,1.6656372936459807
desserts,"MEALTYPE_desserts | carb: rice, white, long-grain, regular, cooked, unenriched, with salt | fat: pure vegetable shortening",0.0,174.19743620996076,3.3519415777068184,26.146890871989743
breakfast,"MEALTYPE_breakfast | protein: beef, chuck for stew, separable lean and fat, all grades, raw | carb: noodles, cooked",106.55657151490693,102.4088463164325,32.657487236520566,0.0
snacks,"MEALTYPE_snacks | protein: pork, fresh, loin, top loin (chops), boneless, separable lean only, raw | carb: pasta, whole grain, with cream sauce and poultry, home recipe | fat: natural shortening",32.44291167655568,89.91728576891109,14.663798369894643,8.468240503495956
breakfast,"MEALTYPE_breakfast | protein: beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked | carb: rice, white, glutinous, unenriched, cooked | vegetable: cabbage, savoy, cooked | fat: vegetable shortening",165.50510958755302,177.1256231902749,25.564917758578254,14.082034429110003
desserts,"MEALTYPE_desserts | carb: rice, white, long-grain, regular, unenriched, cooked without salt | fat: shortening, special purpose for cakes and frostings, soybean (hydrogenated)",0.0,202.8298422062199,0.20002182088943776,23.543664048968715
breakfast,"MEALTYPE_breakfast | protein: chicken breast, fat-free, mesquite flavor, sliced | carb: sweet potato, frozen, cooked, baked, without salt | vegetable: celery, cooked, as ingredient | fat: shortening household soybean (hydrogenated) and palm",120.52013698990461,165.48462971626907,42.58693816924317,8.125151065216805
dinner,"MEALTYPE_dinner | protein: beef, chuck for stew, separable lean and fat, all grades, cooked, braised | carb: rice, brown and wild, cooked, ns as to fat | vegetable: malabar spinach, cooked | fat: oil, soybean, salad or cooking",236.1543702533441,177.00014380469432,232.2197521841443,16.934936327494405
breakfast,"MEALTYPE_breakfast | protein: chicken or turkey fricassee, no sauce, no potatoes, puerto rican style | carb: yellow rice, cooked, fat added | fat: oil, corn, peanut, and olive",71.59072921827847,159.2341741022286,43.028198416589724,3.6082889690783766
dinner,"MEALTYPE_dinner | protein: beef, new zealand, imported, cube roll, separable lean and fat, raw | carb: sweet potato, baked, fat added | vegetable: onions, spring or scallions (includes tops and bulb), raw",172.33234663864354,126.98131389525926,240.57053839653864,15.816913692039083
lunch,"MEALTYPE_lunch | protein: fish, salmon, chinook, smoked, (lox), regular | carb: pasta with cream sauce, home recipe | vegetable: soda, cucumber, cucumber; tomatoes, fresh, cooked",106.95511042395766,100.64122642041528,209.67958819272386,15.78933756240374
snacks,"MEALTYPE_snacks | protein: fish, salmon, steamed",66.0817833515068,48.438528702437,46.49020910886797,4.622112648110372
snacks,"MEALTYPE_snacks | vegetable: broccoli, flower clusters, raw",91.78763063798391,97.7592837364148,48.88457336291842,13.896954719937888
snacks,"MEALTYPE_snacks | protein: fish, salmon, sockeye, cooked, dry heat | carb: pasta, cooked, enriched, with added salt; sweet potato, cooked, baked in skin, flesh, without salt | vegetable: cucumbers",69.09218844894701,53.518748832871125,46.118234665852924,7.7464295505158285
snacks,"MEALTYPE_snacks | protein: beef, chuck eye roast, boneless, america's beef roast, separable lean only, trimmed to 0"" fat, select, raw | carb: rice, brown and wild, cooked, ns as to fat",100.25516070115876,100.61172531351917,50.96812086471634,4.023305198248868
dinner,"MEALTYPE_dinner | protein: pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted | carb: pasta with cream sauce, seafood, and added vegetables, home recipe | vegetable: cucumber salad",200.53392091806586,84.33591229852487,251.1404463419226,6.949305288604096
desserts,"MEALTYPE_desserts | carb: rice, white, long-grain, regular, cooked, unenriched, with salt | fat: butter, nfs",0.0,200.76129118001577,25.32577117968332,8.083799532716
snacks,"MEALTYPE_snacks | carb: pasta with cream sauce and poultry, ready-to-heat | vegetable: lettuce, salad with avocado, tomato, and/or carrots, with or without other vegetables, no dressing | fat: shortening, industrial, soy (partially hydrogenated), pourable liquid fry shortening",61.262542085682185,31.952940520251044,60.11858679391089,10.275604982325481
breakfast,"MEALTYPE_breakfast | protein: tuna cake or patty | carb: couscous, plain, cooked",149.14334199167848,118.94161292102453,9.953657347758256,0.0
lunch,"MEALTYPE_lunch | protein: beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked | carb: quinoa, cooked | vegetable: brine cucumbers | fat: achiotina pasta de achiote lard colored with annatto",175.40007824300898,121.25351545607441,134.90615965492373,6.522570452150726
desserts,"MEALTYPE_desserts | carb: pasta with cream sauce and added vegetables, from home recipe | fat: safflower oil",0.0,143.00887860301353,33.43006750563638,15.654562410936643
dinner,"MEALTYPE_dinner | protein: fish, salmon, coho, farmed, cooked, dry heat | carb: pasta, whole grain, with cream sauce, meat, and added vegetables, home recipe | vegetable: babyfood, vegetables, carrots, junior",203.68359760619146,180.19693873848433,191.5902692342363,18.014390120018298
dinner,"MEALTYPE_dinner | protein: fish, salmon, red, (sockeye), canned, smoked (alaska native) | carb: pasta with cream sauce, home recipe | vegetable: peppers, raw, nfs",146.2553815587565,139.34695455184777,207.27438199830084,17.671931552661274
dinner,"MEALTYPE_dinner | protein: fish, tuna, fresh, bluefin, raw | carb: yellow rice, cooked, fat added | vegetable: broccoli, ns as to form, cooked | fat: fish oil, salmon",202.84020455698925,145.14294363225696,141.3906261589537,16.128015548354796
snacks,"MEALTYPE_snacks | fat: shortening industrial, lard and vegetable oil",86.10038385711206,76.84114311087646,4.783416844062591,8.198651078026977
breakfast,"MEALTYPE_breakfast | protein: chicken or turkey fricassee, no sauce, no potatoes, puerto rican style | carb: rice, sweet, cooked with honey",101.46778503408548,63.518273532730134,71.81236480208982,0.0
snacks,"MEALTYPE_snacks | protein: pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, braised | carb: babyfood, vegetables, sweet potatoes strained; pasta with cream sauce, home recipe | vegetable: broccoli, raw | fat: margarine, stick",74.40695330112064,55.66112268947719,62.176846239513964,10.707011011401496
breakfast,"MEALTYPE_breakfast | protein: chicken breast, stewed, skin eaten | carb: baby toddler sweet potatoes, stage 2 | vegetable: carrots, canned, cooked, no added fat | fat: premium cooking oil, leaf lard",125.2237567163248,131.28482974393347,7.969972201724387,0.25551455648454
lunch,"MEALTYPE_lunch | protein: beef, new zealand, imported, tenderloin, separable lean only, raw | carb: pasta, whole grain, with cream sauce and meat, home recipe | vegetable: mushrooms, enoki, raw",197.52616344162834,121.42400020248323,221.4656907162006,9.478749508455572
snacks,MEALTYPE_snacks | fat: clear liquid canola shortening,32.09627538366849,41.916063872613904,27.23791809664035,10.567999120583064
snacks,"MEALTYPE_snacks | carb: pasta with cream sauce and meat, ready-to-heat; rice, white, cooked, no added fat | vegetable: organic cucumber glow cucumber & lemon juice blend, cucumber & lemon",119.24357209314593,54.239252976119225,9.797024038923619,4.695385330174868
desserts,"MEALTYPE_desserts | carb: pasta with cream sauce and poultry, ready-to-heat; pasta with cream sauce and seafood, home recipe | fat: margarine, margarine-like vegetable oil spread, 67-70% fat, tub",0.0,153.1745058953037,19.758075720697313,15.276892763474518
snacks,"MEALTYPE_snacks | carb: pasta, cooked, unenriched, without added salt",49.016564834778485,117.0963982627384,79.25491943344947,11.515114685203056
breakfast,"MEALTYPE_breakfast | protein: turkey, breast, smoked, lemon pepper flavor, 97% fat-free | carb: pasta with cream sauce, meat, and added vegetables, home recipe | fat: cottonseed oil",76.31956679074747,149.68099164947537,4.512245763130762,1.4824742603756942
desserts,"MEALTYPE_desserts | carb: pasta with cream sauce and added vegetables, ready-to-heat; sweet potato, canned, mashed | fat: safflower oil",0.0,211.79100192525783,22.555551301857694,9.819679747305363
lunch,"MEALTYPE_lunch | protein: turkey, ground, 85% lean, 15% fat, raw | carb: rice, brown, cooked, fat added, ns as to fat type | vegetable: cucumber salad made with cucumber and vinegar; lettuce, arugula, raw",187.3157148467323,115.10331594125506,239.7117585274543,6.495718941568665
snacks,"MEALTYPE_snacks | protein: beef, chuck for stew, separable lean and fat, select, raw | vegetable: lettuce, iceberg (includes crisphead types), raw | fat: vegetable shortening, butter",58.16266773804189,30.13339271688629,79.99273268183529,13.710522425927397
lunch,"MEALTYPE_lunch | protein: pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, raw | carb: pasta, fresh-refrigerated, spinach, cooked | vegetable: mushrooms, oyster, raw",141.8050291811175,180.84796085494457,104.37823508970853,5.218404879314454
desserts,"MEALTYPE_desserts | carb: babyfood, vegetables, sweet potatoes, junior; pasta, cooked, unenriched, with added salt | fat: shortening frying (heavy duty), beef tallow and cottonseed",0.0,163.31285424088804,12.723078167787726,26.188512906365276
snacks,"MEALTYPE_snacks | protein: fish, salmon, coho, farmed, cooked, dry heat | vegetable: peas and carrots, canned, regular pack, solids and liquids | fat: avocado oil, avocado",40.01050268024809,42.157325292093276,1.956607742734402,10.964161569901497
desserts,"MEALTYPE_desserts | carb: couscous, plain, cooked | fat: all purpose palm shortening",0.0,136.98544741533067,32.35548182163144,21.013408328433357
lunch,"MEALTYPE_lunch | protein: pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, pan-fried | carb: pasta with cream sauce, poultry, and added vegetables, home recipe | vegetable: broccoli, ns as to form, cooked; pickles, cucumber, sour, low sodium | fat: mayonnaise made with avocado oil, avocado oil",137.7488408253458,171.2563597307048,170.51182133202144,17.524796524556194
snacks,"MEALTYPE_snacks | protein: beef, rib, shortribs, separable lean only, choice, raw | carb: yellow rice, cooked, fat added",67.31851001929516,66.85163615523017,46.48243440892511,13.48022505092949
snacks,"MEALTYPE_snacks | carb: pasta with cream sauce and added vegetables, ready-to-heat; pasta with cream sauce and meat, home recipe",55.23965458863793,110.93252497539652,64.10744652795084,5.433607993488254
breakfast,"MEALTYPE_breakfast | protein: beef, new zealand, imported, bolar blade, separable lean and fat, raw | carb: sweet potato, cooked, baked in skin, flesh, with salt",87.35820074649837,102.22954986742933,31.082277808380574,0.0
dinner,"MEALTYPE_dinner | protein: beef, new zealand, imported, striploin, separable lean only, raw | carb: rice, white, glutinous, unenriched, cooked | vegetable: peas and onions, canned, solids and liquids | fat: oil, canola",196.7987629052515,224.49304086039922,222.28913470282015,6.616201949622775
desserts,"MEALTYPE_desserts | carb: potato, baked, peel not eaten, with chili; rice, white, medium-grain, enriched, cooked | fat: all vegetable shortening, butter",0.0,80.53320683599449,9.478420374824372,24.635019069071074
snacks,"MEALTYPE_snacks | carb: quinoa, cooked; sweet potato, cooked, baked in skin, flesh, without salt",71.39718120730207,98.74283132040486,75.89841078291107,6.618462349908601
desserts,"MEALTYPE_desserts | carb: rice, brown and wild, cooked, no added fat | fat: peanut oil",0.0,82.51634181595287,20.099589320186425,20.335202968109762
desserts,"MEALTYPE_desserts | carb: rice, wild, 100%, cooked, fat added | fat: pre-creamed shortening",0.0,99.14389183229468,9.974627020622009,18.678196951471612
snacks,"MEALTYPE_snacks | protein: pork, fresh, loin, blade (roasts), boneless, separable lean and fat, cooked, roasted | carb: potato, baked, peel eaten, with vegetables | fat: fish oil, menhaden",63.53277733414834,63.51784951079441,64.13805823080432,10.106468137753579
breakfast,"MEALTYPE_breakfast | protein: pork, fresh, loin, country-style ribs, separable lean only, raw | carb: pasta with cream sauce and added vegetables, from home recipe",151.36565237322063,169.85826579280916,21.023685476150995,0.0
lunch,"MEALTYPE_lunch | protein: chicken, ground | carb: rice, white, cooked, glutinous | vegetable: babyfood, vegetables, spinach, creamed, strained; soup, cream of mushroom | fat: shortening sticks",109.74938990026493,163.36252676609763,111.82374056820794,11.689785312222746
dinner,"MEALTYPE_dinner | protein: fish, salmon, chinook, cooked, dry heat | carb: sweet potato, cooked, baked in skin, flesh, without salt | vegetable: asparagus medley, asparagus; kale, raw | fat: all purpose palm shortening",138.77262178506325,159.89347125550992,87.37309769462075,13.598957193049412
breakfast,"MEALTYPE_breakfast | protein: beef, ground, patty | carb: rice, brown, cooked, as ingredient",145.85459924674285,67.60684179038893,39.70769587465465,0.0
snacks,"MEALTYPE_snacks | carb: rice, white, steamed, chinese restaurant",33.70442886810299,45.16520044014212,66.12560213741853,8.059275588178792
desserts,"MEALTYPE_desserts | carb: yellow rice, cooked, ns as to fat | fat: pork lard time honored cooking oil",0.0,206.1772668495109,7.123104193713705,27.261041868387196
desserts,"MEALTYPE_desserts | carb: pasta with cream sauce and added vegetables, from home recipe; pasta, whole grain, with cream sauce, and added vegetables, ready-to-heat | fat: oil, peanut, salad or cooking",0.0,217.53550123680816,27.977175480963044,11.477687208548808
desserts,"MEALTYPE_desserts | carb: potato, baked, peel not eaten, with chili | fat: all vegetable shortening",0.0,173.15256918945545,16.341048610639017,24.488315709806276
breakfast,"MEALTYPE_breakfast | protein: turkey, retail parts, breast, meat only, cooked, roasted | carb: pasta, whole grain, with cream sauce and meat, ready-to-heat",84.58558747961476,179.7717631722859,68.63329063661682,0.0
dinner,"MEALTYPE_dinner | protein: organic garden veggie tempeh | carb: pasta, whole grain, with cream sauce, seafood, and added vegetables, home recipe | vegetable: cucumber, peeled, raw; seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing | fat: vegetable oil, nfs",181.32571255408794,93.21589220570303,179.32732761631166,11.178880055076132
desserts,"MEALTYPE_desserts | carb: pasta, whole grain, with cream sauce and poultry, home recipe; sweet potato, frozen, cooked, baked, without salt | fat: fish oil, salmon",0.0,129.7780674785143,9.943689962542672,16.371071343631804
lunch,"MEALTYPE_lunch | protein: fish, salmon, chinook, cooked, dry heat | carb: sweet potato, canned, no added fat | vegetable: soup, tomato, canned",102.17299161356279,122.12268034730144,154.69334537446977,15.78659891588815
desserts,"MEALTYPE_desserts | protein: pork, fresh, loin, country-style ribs, separable lean and fat, raw | carb: rice, white, cooked, ns as to fat | fat: oil, vegetable, soybean, refined",14.24459609268589,159.9885396125895,29.930479412393062,23.2636016161022
breakfast,"MEALTYPE_breakfast | protein: chicken breast, stewed, skin eaten | carb: pasta with cream sauce and seafood, ready-to-heat | fat: all vegetable shortening, butter",119.67913017534818,130.73684211366435,47.83122019558662,1.7928399979358876
breakfast,"MEALTYPE_breakfast | protein: beef, ground, 90% lean meat / 10% fat, raw | carb: sweet potato, canned, mashed | vegetable: (pickled cucumber) pickled cucumber, (pickled cucumber)",168.81913675637753,113.28262831157019,10.701138265697852,0.0
dinner,"MEALTYPE_dinner | protein: pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw | carb: breadfruit, cooked | vegetable: peppers, hot, cooked | fat: all purpose palm shortening",235.40366961824014,107.14465910742817,83.61325387243228,17.629282881477156
breakfast,"MEALTYPE_breakfast | protein: beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked | carb: pasta with cream sauce and poultry, home recipe | vegetable: squash, zucchini, baby, raw | fat: oil, vegetable, soybean, refined",74.84793366980425,106.30157098989258,7.938150274993481,4.234566050531949
dinner,"MEALTYPE_dinner | protein: beef, steak, t-bone, lean only eaten | carb: rice, brown, medium-grain, cooked (includes foods for usda's food distribution program) | vegetable: asparagus spears; cabbage, cooked, as ingredient | fat: creamy liquid shortening",198.71769855882678,118.48571923390688,232.0852829472548,6.144928302215138
breakfast,"MEALTYPE_breakfast | protein: chicken ""wings"" with hot sauce, from other sources | carb: pasta, cooked, unenriched, without added salt | fat: margarine, nfs",142.66179102301987,98.30097389531885,4.83636767914164,12.170309564726406
breakfast,"MEALTYPE_breakfast | protein: pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw | carb: pasta, whole grain, with cream sauce and seafood, ready-to-heat | vegetable: cucumber, raw",153.32233584283645,129.24274539791384,62.682539815769445,0.0
breakfast,"MEALTYPE_breakfast | protein: pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised | carb: rice, white, glutinous, unenriched, cooked",147.5215465179876,92.17612771310357,49.882495965309246,0.0
dinner,"MEALTYPE_dinner | protein: turkey, retail parts, breast, meat only, raw | carb: rice, brown, cooked, ns as to fat | vegetable: kale greens",142.7977914449497,159.88656958225465,135.76371578648218,16.891431822342653
breakfast,"MEALTYPE_breakfast | protein: beef, chuck for stew, separable lean and fat, choice, cooked, braised | carb: pasta with cream sauce, ready-to-heat | fat: refined lard",74.70322382283544,125.95728515930976,17.57193411268835,15.96798534349318
desserts,"MEALTYPE_desserts | carb: breadfruit, cooked; pasta with cream sauce, seafood, and added vegetables, home recipe | fat: creamy liquid frying shortening",0.0,230.87597426650447,31.708991893657124,22.824312050408253
dinner,"MEALTYPE_dinner | protein: fish with tomato-based sauce | carb: rice, white, long-grain, regular, cooked, unenriched, with salt | vegetable: mushrooms, morel, raw | fat: all purpose palm shortening",163.42535591703685,144.29309863960495,259.1587561335919,10.493673313517949
breakfast,"MEALTYPE_breakfast | protein: turkey breast, pre-basted, meat and skin, cooked, roasted | carb: potato, baked, peel not eaten, with vegetables",82.01502833656369,127.09515927043968,50.777733776065254,0.0
snacks,"MEALTYPE_snacks | carb: pasta with cream sauce and added vegetables, ready-to-heat; sweet potato, nfs",91.53716796328263,68.94835918557703,59.48534968883629,12.484719447467516
lunch,"MEALTYPE_lunch | protein: beef, ground, 75% lean meat / 25% fat, raw | carb: rice, white, cooked, as ingredient | vegetable: carrots, baby, raw; cucumber with citrus green tea, cucumber | fat: margarine, nfs",143.0262007578277,199.34264698882635,111.98967710262687,11.827040811214133
snacks,"MEALTYPE_snacks | vegetable: peppers, green, cooked | fat: butter, stick",91.23177670149909,31.893809741683157,78.71678312857597,7.439624506018496
desserts,"MEALTYPE_desserts | carb: pasta, cooked, unenriched, with added salt; sweet potato, frozen, cooked, baked, without salt | fat: margarine, stick",0.0,142.50840046823555,0.1792010999560345,19.506705380310354
desserts,"MEALTYPE_desserts | carb: rice, wild, 100%, cooked, no added fat | fat: fish oil, cod liver",0.0,232.33152332460998,15.589811659738455,21.234601190120348
desserts,"MEALTYPE_desserts | carb: flavored pasta | fat: margarine, stick",0.0,132.5641117037194,14.637740863664487,17.9557843592259
desserts,"MEALTYPE_desserts | carb: pasta, whole grain, with cream sauce, meat, and added vegetables, home recipe; potato, baked, peel eaten, with vegetables | fat: soybean oil",0.0,93.22579831213753,38.14627920532669,23.715582169502284
snacks,"MEALTYPE_snacks | carb: pasta, fresh-refrigerated, spinach, cooked; pasta, gluten-free, corn, cooked | vegetable: smart soup, vietnamese carrot lemongrass | fat: avocado oil",33.624332210129474,27.172912009148735,15.621023464971726,11.496539587189831
snacks,"MEALTYPE_snacks | carb: potato, baked, peel not eaten, with chili; sweet potato, nfs",40.21216400691307,109.40233984996057,30.78192910779075,11.270876951809697
snacks,"MEALTYPE_snacks | carb: rice, brown, cooked, no added fat",74.67194889401472,29.719975231374313,43.8655133503903,4.75117915911691
dinner,"MEALTYPE_dinner | protein: peppered loaf, pork, beef | carb: pasta, whole grain, with cream sauce and meat, ready-to-heat | vegetable: sliced bell peppers | fat: lemon-butter sauce",189.23922325027124,205.06795519088973,92.51627095450327,15.84169263577063
desserts,"MEALTYPE_desserts | carb: pasta, whole-wheat, cooked (includes foods for usda's food distribution program); rice, white and wild, cooked, fat added | fat: canola oil",0.0,230.5673579149209,4.720781942901984,8.272271611051721
snacks,"MEALTYPE_snacks | protein: turkey, ground, cooked | carb: couscous, cooked; noodles, cooked",103.50856932320958,48.60707845346269,13.818836720111447,13.046587216225335
dinner,"MEALTYPE_dinner | protein: turkey, ground, cooked | carb: pasta with cream sauce and meat, home recipe | vegetable: peppers, sweet, red, raw",192.97871747516115,231.05417504363768,98.56898107591402,12.109809027418626
desserts,"MEALTYPE_desserts | carb: babyfood, juice, apple-sweet potato | fat: butter, stick",0.0,191.26782054347612,24.227498063527406,13.650783072099564
dinner,"MEALTYPE_dinner | protein: baked tofu | carb: pasta, whole-wheat, cooked (includes foods for usda's food distribution program) | vegetable: mushrooms, portabella, exposed to ultraviolet light, raw",174.36315728394766,121.60076563074716,100.62595708293506,17.762452034273032
snacks,"MEALTYPE_snacks | protein: pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw | carb: sweet potato, frozen, cooked, baked, with salt | vegetable: tomatoes, cooked, as ingredient | fat: oil, coconut",70.20583845789866,68.3865288143516,36.91319662767255,6.42091592046531
desserts,"MEALTYPE_desserts | carb: pasta with cream sauce, meat, and added vegetables, home recipe | fat: canola clear liquid shortening",0.0,218.01110351778323,26.879403584879885,24.406175024338708
snacks,"MEALTYPE_snacks | fat: shortening, industrial, soy (partially hydrogenated), pourable liquid fry shortening",79.4411859576136,29.646313045136633,48.903628931186496,5.818991262948504
desserts,"MEALTYPE_desserts | carb: pasta with cream sauce and poultry, ready-to-heat | fat: margarine, margarine-like vegetable oil spread, 67-70% fat, tub",0.0,132.7627642524523,3.92223277640376,26.33444903468583
snacks,"MEALTYPE_snacks | protein: beef, grass-fed, strip steaks, lean only, raw",88.09928188574878,31.115678907424286,42.956581348861064,6.186419920323407
snacks,"MEALTYPE_snacks | vegetable: cauliflower, cooked, as ingredient",79.53176519783852,46.230919785276065,39.01515374704302,13.322316024264106
snacks,"MEALTYPE_snacks | carb: potato, baked, peel eaten",107.0906171055867,88.17390853753277,2.450023649451003,5.179541179551674
breakfast,"MEALTYPE_breakfast | protein: beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked | carb: pasta with cream sauce, seafood, and added vegetables, ready-to-heat | vegetable: cauliflower, frozen, cooked, no added fat | fat: flaxseed oil",110.0802294189265,143.22086006539118,27.41010864415939,10.279923886177436
desserts,"MEALTYPE_desserts | carb: noodles, cooked; pasta with cream sauce and meat, home recipe | fat: creamy liquid frying shortening",0.0,136.2527090782817,28.849625484548405,24.089590900163905
breakfast,"MEALTYPE_breakfast | protein: pork, ground | carb: pasta, cooked, enriched, without added salt | fat: shortening frying (heavy duty), palm (hydrogenated)",83.2908676176019,127.37487037705439,79.19030233130762,7.117907303764186
snacks,"MEALTYPE_snacks | vegetable: soup, cream of onion, canned, condensed",116.32146299320017,54.17220640332227,13.728488650391544,8.207268266008203
